taxi_id,n_points,duration_min,total_dist_km,mean_speed_kmh,std_speed_kmh,max_speed_kmh,mean_accel,std_accel,max_abs_accel,mean_heading_change,std_heading_change,max_heading_change,tortuosity,pct_high_speed,anomaly_score,is_anomaly
1540,550.0,7725.866666666667,621.0444096833852,17.374231770902924,15.999800240483951,86.25068445021185,0.00016949060889162937,0.013754757794057786,0.05436833038503249,51.60701825058394,54.65739253353272,179.99026716164116,1289.7882148323388,0.01818181818181818,-0.14250049095470613,False
1579,1680.0,8878.333333333334,2127.6463709808904,13.817279206890982,17.43062424353954,146.88514154100568,0.0008152269972805294,0.18384294695260808,5.329434997063163,72.9591594958932,55.914970188014024,180.0,5070.362744849231,0.02261904761904762,-0.10639031004917421,False
1597,206.0,8598.783333333333,618.1528256059798,32.25985850411243,39.986581581032915,136.28309160243896,0.0010141422073281637,0.01643314491015391,0.07556558673749882,56.1353010616159,55.18905622719379,179.80880233535007,1.718853556897084,0.18446601941747573,0.05180537144246666,True
1741,8795.0,8734.533333333333,2535.1842759565275,24.106562631069018,16.432053236944373,101.22638345187401,-0.07365061081569638,0.8077289917967975,8.289053884242513,38.54991188844506,40.23718451283532,180.0,26.63993779105457,0.021944286526435475,-0.01963086220909893,False
1912,121.0,8524.9,351.2888307512704,12.995234232816884,14.241909167966387,53.37894367872936,0.0009925709898989286,0.018659333423383488,0.07839270393469308,32.670638688046196,53.98643013304503,180.0,35.14090363813491,0.0,-0.10816138981836626,False
1949,992.0,4143.216666666666,1259.4795967953785,22.001181071923487,16.770249986276678,116.06393365353968,-0.004346020472458005,0.7061299127217642,9.064583214838473,48.95560670587336,43.2885097336169,179.6679027365161,324.76699431343474,0.03125,-0.023681699691643132,False
2097,1664.0,8875.266666666666,24739.273571375077,1.8001934798524286,6.777606678012504,79.38800016413295,4.751001591243887e-05,0.003936870135320459,0.040832513159054624,89.12526502095436,65.79417023477527,180.0,1349.5034825857424,0.002403846153846154,-0.05238890425479076,False
2485,1601.0,8879.483333333334,1376.3003223565352,9.629652574693297,16.80533386758388,97.16455868830687,0.00019862721122481452,0.012349521347539727,0.16845367325675584,55.71351601576102,57.92893836553665,180.0,94.28640593446842,0.02061211742660837,-0.17550407070936275,False
2488,269.0,8682.683333333332,276.9007083966384,6.128237079156283,11.113438354353166,47.15916558004628,0.0063177264921403025,0.22109834182964988,2.6678017596472308,22.85265703838987,45.930433555454556,179.74714911924622,165.35878526285725,0.0,-0.018797955613244377,False
2511,274.0,8832.983333333334,1580.8513842114698,6.462712095833399,15.64132203194817,135.89563247620538,-0.00475021032684789,0.8099615910371747,6.820036187341354,75.07670418820861,61.06191209670102,180.0,159.3327243913623,0.010948905109489052,-0.08701619623373863,False
2625,254.0,8438.183333333332,992.112637828443,16.883548307665286,13.727783241916624,81.47052129264974,0.1979824118719615,1.1029236034952077,9.021316940492309,77.65829783015137,53.87544507662498,179.82927742076242,14.529739446624557,0.01968503937007874,0.060927925116738835,True
2641,197.0,8749.25,354.8216034402597,13.30070341822704,11.868401093863037,52.9877600339148,0.0776611304061513,0.3839285289328556,2.7793283782849287,73.58183089608696,55.89256790516813,179.96447551649877,48.46473168075826,0.0,-0.06405128478691469,False
2698,899.0,8681.933333333332,945.0181065298561,16.574221437225553,15.12444259781318,85.62651435079995,0.007423364077011418,0.16577848941027068,2.192446492398795,58.48619841046298,53.80504483979574,180.0,94.07183751300568,0.012235817575083427,-0.1910524786817549,False
272,772.0,8878.25,1393.3959530246523,17.06230278926483,12.789019028705162,84.40505812471642,0.0006238189247882851,0.010623504359122229,0.06512385149506918,68.35091079171806,53.570434915877414,179.82250434874894,117.82186124784026,0.012953367875647668,-0.1524097248478758,False
2736,123.0,8795.6,469.81910071780015,12.246731579456588,11.782933058963945,66.53718012610683,-5.867310377988121e-05,0.0038004892189635515,0.01825566865530553,81.4990747749592,52.22962690374491,179.5743132083548,22.125264040236758,0.008130081300813009,-0.09266011780862005,False
2739,98.0,8497.283333333333,403.8268394903617,12.989610317977949,16.083811099334053,69.22167138786624,-0.003482949695063122,0.03921268541154337,0.3556500212016816,83.08973118034457,57.760977723819735,179.34541296507055,5.68407626907908,0.030612244897959183,-0.06031940731165725,False
2826,1639.0,8871.866666666667,2100.8489811104123,14.354617241023792,14.012027898603318,132.0947610376744,-0.004452045390539195,0.10431946585780803,2.9687757994142343,71.93322422651308,53.81759905719884,180.0,357.2097156593328,0.009151921903599756,-0.17046616840089285,False
2852,1201.0,8769.3,1199.9103855897017,18.091820351798994,17.39343401806819,82.0298591968413,-0.002145732489135718,0.20966590477345,3.888663378428594,53.359568312777114,52.67203060461406,180.0,40.74486864262825,0.028309741881765195,-0.17191939385095906,False
2913,1076.0,8652.316666666668,1324.8926365156556,20.276799760478458,16.623500395274384,77.28902747390156,0.0022872909679012214,0.1131461991831225,1.2681330724273288,54.243826867582776,51.04187133907452,180.0,60.349466880627034,0.032527881040892194,-0.1666662358384845,False
3026,1070.0,8803.666666666666,10350.298437995416,16.183352784173227,20.821764487390183,149.35388675281803,0.008565563888322782,1.0826456364523096,9.667891102875974,52.34988569676096,55.6007244947759,180.0,956.6415666901753,0.03925233644859813,-0.019158462556129185,False
3029,1054.0,8883.35,644.0070229933724,17.3996288635172,15.602825399442695,79.93067200413242,0.029304503301671912,0.24587013398925445,2.761606127438511,40.85641351548778,52.25202394729862,179.94453459671573,175.78537246451285,0.016129032258064516,-0.14563865447906033,False
3074,950.0,8633.616666666667,3339.9146948353946,19.19969090826284,17.214039924669194,125.38995917197037,-0.004010560491242234,0.09707663810796696,0.7397947600642183,42.668647101967125,51.29520888790411,179.99124376035644,192.36119890801544,0.024210526315789474,-0.15948291902604322,False
3362,1501.0,8878.083333333334,751.9906786424401,6.184226738347098,11.720158214368755,131.06532940161335,0.001858739520280162,0.06317765696464299,1.5832106533394923,93.72051030023003,57.41226327570888,180.0,469.71567736643425,0.006662225183211193,-0.14367381160524817,False
339,1689.0,8879.15,1523.519995903953,11.420640778217168,15.816667080083118,87.52750470722485,-0.001521278332172889,0.10699798073608634,2.447172958608135,70.4224302532326,58.02741034573869,180.0,35.944768313601585,0.016577856719952634,-0.18378562967981626,False
3419,1664.0,8877.45,19177.920417470137,8.048305662450401,13.267784081995575,78.41667640917238,-0.004104757056682678,0.21068140130496252,6.2822666391289355,73.0310997467673,58.81350923475719,180.0,983.3053117905977,0.007211538461538462,-0.1421699568926566,False
3542,565.0,8870.533333333333,1624.329523979405,17.314825963275567,13.753093243647328,87.1195188493155,0.0006179073692917861,0.00845281828455383,0.03618165299831997,74.99910199972204,54.511074049647426,179.88158356549113,134.01557082606058,0.017699115044247787,-0.16446077325914082,False
3677,511.0,8688.85,980.0572063011832,15.278838446071367,11.060124436634249,57.15719933164731,0.001919700744303607,0.025813576488353793,0.3660890286701391,69.19749339714156,54.07112854552998,180.0,85.38189260637131,0.0,-0.13986221278179783,False
3693,969.0,8866.75,1003.8669182667714,16.499694723754452,14.477063653290953,75.90683875073591,-0.003909299782925786,0.1365834284488296,2.8126890064948658,51.701951300604534,50.66726115165523,179.9059164587564,75.06789933957505,0.008255933952528379,-0.15932316901350313,False
3697,528.0,8602.0,9954.57980744291,16.477580105893246,16.96251753598377,101.46485171490978,0.001207427469329288,0.01408436351057971,0.07580109926154924,70.76262328009949,56.18723188824645,179.4629440848704,165.1506581590899,0.028409090909090908,-0.0899361127551998,False
3956,1362.0,8884.133333333333,1130.7159800406084,15.344632801398134,13.491206948130163,80.41605662444807,-0.009672581592180264,0.21496608757372906,3.386726317238759,55.90246257455559,53.7562981772076,180.0,95.99336690301413,0.010279001468428781,-0.171582605040831,False
4577,1392.0,8879.766666666666,4531.207689599334,20.434537567254395,17.112790518828575,134.17870366959147,0.008628324344030455,0.12855620884078953,2.389141958759058,52.23989842267171,52.26014950781267,179.8328964868888,254.99147541061873,0.035201149425287355,-0.13810537267106532,False
4793,956.0,7546.116666666667,25669.43129151382,22.40324915337832,20.326888002608516,99.51447653400993,0.02373326382815205,0.25493480902139315,4.3897039697079165,46.97161512136131,52.08889042823684,179.91822682119624,489.97766281454204,0.06171548117154812,-0.09970663352671427,False
5272,693.0,8880.866666666667,962.7663666827253,18.46891683472454,13.153998686552981,70.35109928380673,0.00013555350059135145,0.013803301888832248,0.05062793419308092,56.794674208799016,59.35800751501879,180.0,137.02719885292865,0.010101010101010102,-0.15224356223937918,False
5300,1205.0,7811.7,1002.1326572913499,21.749124470142657,17.840279912020875,88.46421924603109,0.019596183802084,0.2560139670932042,1.8884067284486412,51.151689602962996,52.4997784901781,180.0,74.6592190781153,0.034854771784232366,-0.16415065312941568,False
5366,737.0,8867.1,921.1471931754209,7.5081193175932,13.447310985344796,148.3207577874229,0.02218464818089926,0.4101425323339362,9.668778129470482,70.33877425174401,61.31440922874074,180.0,38.166599391919554,0.012211668928086838,-0.08087210960887153,False
5596,768.0,8533.0,1276.0291362320124,19.974892096493246,19.744209223315007,114.83778962338462,0.00574815275699282,0.1578728732180328,1.5751347046957784,65.80825095277612,56.82098632469244,180.0,18.894900231891686,0.057291666666666664,-0.13718502571226676,False
5649,1676.0,8877.216666666667,4058.707081699058,5.630317461026431,11.276230231219104,97.59109490642793,8.069008780830684e-05,0.007787283351537735,0.0774278767440317,92.83709942897514,56.80585924502205,180.0,47.49297886566887,0.0017899761336515514,-0.15207503772173575,False
5754,1505.0,7775.866666666667,734.020434207641,9.237821226686647,14.243010142247009,97.48750299211162,-5.565820497746609e-05,0.03692074995067172,0.8353326489854679,80.60381457376161,60.310649034538855,180.0,121.08648238038784,0.009966777408637873,-0.17123174497059157,False
599,1621.0,8875.866666666667,804.7340347929886,6.106989002495095,12.840239798519342,148.01110903696514,-0.0006194922011002923,0.06813314816432321,1.6085771929270622,92.40457937607204,58.07525276013227,180.0,378.5170175443571,0.00863664404688464,-0.13578197554582433,False
5990,666.0,8865.35,881.1893507528464,6.927201450889706,14.23564536850041,122.54570475642974,0.0007218850168487836,0.019628317711809097,0.3132450859927078,68.9333419617198,61.22832944819016,180.0,10.577556364253343,0.013513513513513514,-0.15795515232107965,False
6185,1791.0,8860.216666666667,1758.7473722623706,11.585767772529858,17.56711989012874,143.18903162532322,0.0005594053556733549,0.18250225276387977,4.135987913098627,63.92084112693729,57.998215942873834,180.0,158.35343159764813,0.022892238972640984,-0.15812571976387346,False
6198,1892.0,8773.1,2371.4273749400786,14.927488407263416,15.552563549627923,102.20699208746596,0.004826928081190187,0.2525208745758326,5.291830169548969,68.25562371793153,55.157710675677684,180.0,200.7395569968881,0.0200845665961945,-0.17789220369169462,False
6330,1676.0,8876.683333333332,830.4373971981513,4.327074881412484,11.885451712260254,110.95249973630501,-0.003034408365350928,0.17115619765294912,5.210103788630675,48.94372456298528,58.87899098233004,180.0,22.599275273385416,0.011336515513126491,-0.15861450775952785,False
6749,1205.0,8863.766666666666,1294.5019141208702,14.190534995797549,15.89379723342694,107.35130459058036,0.00020600287990813003,0.013992866412113343,0.20384955405998467,62.02365665941129,56.88419778438552,180.0,8.180899809528743,0.019087136929460582,-0.18597493261360448,False
6826,923.0,8871.783333333333,4102.753124388323,5.074325768628407,10.524429804957153,66.85848560766888,-0.00398216687499008,0.23156008228824682,6.075258328004485,72.89480588344566,60.62116586631196,180.0,2300.4495823850734,0.005417118093174431,-0.1024675442281443,False
7113,1711.0,8876.416666666666,965.2433791563291,4.651876817042005,11.608459961783383,77.37156781264368,0.0068341295599047315,0.24558187063267514,6.75725362839982,48.08103737858196,58.82700265827795,180.0,10.939426032143027,0.008182349503214495,-0.1364596389279133,False
7463,1132.0,8877.516666666666,5685.031675467482,18.349061357005453,16.93283562634504,132.3842702535248,0.007334493123999685,0.357330834757297,7.4724473188379825,62.82369412135882,54.07694195523342,180.0,536.136584297625,0.030035335689045935,-0.13934729020763897,False
7574,169.0,3000.3333333333335,263.83226195283237,6.881804241041175,11.827425995926562,63.149276641289106,0.00383846284171608,0.05278587525711424,0.4041824817641993,79.51483051784453,62.26544967138936,179.20347294149963,11.99145773348863,0.005917159763313609,-0.030915348550724975,False
7605,1568.0,8877.816666666668,3867.01377963279,7.06247807622912,13.825021050133532,93.16919434471559,0.0006468793572711424,0.02408929386704398,0.8336314459500328,33.320160917658015,51.18406451785738,179.99999998982224,259.34264789897264,0.010841836734693877,-0.14887021626746155,False
7660,1872.0,8879.216666666667,1596.532407409249,22.04444253488149,19.66455754039584,125.96572485037011,0.013614377742430865,0.17036352779011027,2.1778893670168036,55.52500744354249,54.07058354339697,180.0,117.76371648833936,0.05181623931623932,-0.14955488076572365,False
7806,4824.0,8273.116666666667,1444.9002574554213,23.467153559216452,17.88326258833401,141.89241590854854,-0.056250325174870525,0.9330899960526667,9.433205184923894,40.721782195730796,43.65817014527808,180.0,57.62907223354992,0.03876451077943615,-0.009491452654630472,False
7864,246.0,4366.516666666666,135.7045302309813,44.461340102254596,25.061400758104117,92.05538691819348,-0.06984695455936188,0.8151493075188454,4.881770639017816,38.080359552332204,37.25032772908772,179.35625429056276,1.980622589747009,0.3130081300813008,0.17369446931926458,True
7880,1784.0,8877.25,6009.250769421119,8.190816783015666,14.117141126025556,127.54856298758446,-0.0038244230912714903,0.33324728894385175,9.770938685053428,63.46747667728597,58.25557990242462,180.0,82.61341902675814,0.010089686098654708,-0.12843491698044673,False
7987,1981.0,8881.166666666666,29426.62035190723,17.013701722039976,12.55122520645018,140.05257864011543,-0.0298411845959262,0.4028797671892744,5.043516556105229,50.87824570503497,51.398450597533326,180.0,9093.257396684383,0.005047955577990914,-0.03996104740138706,False
8092,2295.0,8857.1,1984.2681216883161,16.628740124573692,17.910861257704703,99.05809459865272,0.008653153868338655,0.24906033937641378,6.1020041830398455,54.39168280825203,54.344420297434255,180.0,32.585647104286515,0.02875816993464052,-0.1760173348860009,False
8174,822.0,8845.533333333333,887.2476165852905,19.458339505264497,18.397513715683665,92.31236856425649,0.0019197603906898784,0.06199889697444155,0.5705782614767705,54.10699818289403,52.89600874269352,180.0,49.84196660849635,0.046228710462287104,-0.168986198583209,False
8207,1661.0,8603.516666666666,931.9381230644182,18.08269949392502,16.998030184455782,135.9379196615004,0.020526127749454292,0.2252212864357325,2.6346589262972056,46.23684720543544,52.5801804111748,180.0,27.46945860210661,0.024683925346177003,-0.16955036859323613,False
8547,1721.0,8880.133333333333,103.48269380151204,0.209046235919189,3.395012906818105,96.18244018553054,-0.001978959125370263,0.07828797338001887,3.0621102021544457,24.302462350485133,49.23476213941732,180.0,2.268437268981168,0.0011621150493898896,-0.052552269612118174,False
8736,5662.0,8886.366666666667,1355.1494772112426,21.847117262293576,14.945147137816218,130.90347741183152,-0.02067004718150806,0.7206174994549386,8.865916428038195,34.715797424338284,38.08845330597,180.0,88.43711013106896,0.016955139526669022,-0.046184307977339856,False
8779,720.0,7991.616666666667,540.9101279055564,18.725084174466947,19.631311741816745,95.37127993583711,0.015051147928772149,0.42573843984736026,6.619966545295776,42.50433937103381,48.43499652564399,180.0,44.202729218055616,0.04722222222222222,-0.12587597001797313,False
8845,1655.0,8878.733333333334,1028.691818368426,7.0161803053140215,11.603647305360294,70.34208962681913,0.00020881086696330315,0.015817231043748502,0.4810787725715,50.10234822023802,57.44483712768631,180.0,94.83261708914758,0.0030211480362537764,-0.15229541885047565,False
8911,1783.0,8880.833333333334,3242.151100021539,5.925717091412986,11.44868983115365,127.94225211325282,-0.002287986954109308,0.17897416908155453,4.9261476122821914,53.3071495667426,60.335994395581075,180.0,272.9549871652754,0.00448681996634885,-0.15818441970381342,False
9172,1010.0,8884.9,722.2171857518151,18.24652884065987,21.71237711199681,142.94130835771256,0.01644985268690861,0.21370831842932125,2.9194102630782504,42.7319997715986,52.10839320070589,180.0,32.78377487695041,0.04950495049504951,-0.12822947530990997,False
9216,680.0,8616.866666666667,767.5804519995944,23.436061372240992,22.014473385437775,95.47566420321934,0.0047350420601812064,0.07475795963256035,0.8512182950110435,39.31033886833762,52.17251966299348,180.0,19.41441335526049,0.047058823529411764,-0.13537434024759976,False
9596,920.0,8872.533333333333,2354.9589202926077,3.9139155823147345,8.57658930391757,66.62769309804237,-0.0033250659768934436,0.10219151843043474,2.9958592218065667,94.39771996372012,56.6763054074873,180.0,169.26670141686287,0.0010869565217391304,-0.1166628447367492,False
9698,808.0,8860.95,246544.8005298767,14.986876110393416,14.088005142018496,109.79396166125075,0.006387572884371712,0.1516776607377423,4.02219158727224,93.7321356567036,64.44118025612208,179.99966764244147,28392.00839683303,0.018564356435643563,0.028474357963891306,True
